company,source,page,unit,side,block,row_index,item,col_index,equity_component,is_total_col,kind,value
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,20,กาไรสาหรับงวด,10,หน่ วย : พันบาท รวมส่ วนของ ผู้ถือหุ้น,True,movement,13495505.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,0,ทุนที่ออกและ ชาระแล้ ว,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,1,ส่ วนเกิน มูลค่ าหุ้น,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,2,บริษทั แอดวานซ์ กาไรสะสม ทุนสารองตาม กฎหมาย,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,3,อินโฟร์ เซอร์ วสิ จากัด งบการเปลีย่ นแปลงส่ วนของผู้ถือหุ้น งบการเงินเฉพาะกิจการ สาหรับงวดสามเดือนสิ้นสุ ดวันที่ “ยังไม่ ได้ ตรวจสอบ” ยังไม่ ได้ จัดสรร,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,4,(มหาชน) และบริษทั ย่อย (ต่อ) 31 มีนาคม 2569 สารองสาหรับ การจ่ ายโดย ใช้ ห้ ุนเป็ นเกณฑ์,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,5,กาไรจาก การลดสั ดส่ วน ของเงินลงทุน,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,6,องค์ ประกอบอื่นของส่ สารองรายการ ป้ องกันความเสี่ ยง,False,movement,-208185.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,7,วนของผู้ถือหุ้น สารอง การเปลีย่ นแปลง ในมูลค่ายุติธรรม,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,8,ส่ วนแบ่ งกาไร (ขาดทุน) เบ็ดเสร็จอื่น ในบริษทั ย่อย ที่ใช้ วธิ ีส่วนได้ เสี ย,False,movement,9876.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,9,รวมองค์ ประกอบ อื่นของส่ วนของ ผู้ถือหุ้น,False,movement,-198309.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,21,กาไรขาดทุนเบ็ดเสร็ จอื่น,10,หน่ วย : พันบาท รวมส่ วนของ ผู้ถือหุ้น,True,movement,-198309.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,0,ทุนที่ออกและ ชาระแล้ ว,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,1,ส่ วนเกิน มูลค่ าหุ้น,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,2,บริษทั แอดวานซ์ กาไรสะสม ทุนสารองตาม กฎหมาย,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,3,อินโฟร์ เซอร์ วสิ จากัด งบการเปลีย่ นแปลงส่ วนของผู้ถือหุ้น งบการเงินเฉพาะกิจการ สาหรับงวดสามเดือนสิ้นสุ ดวันที่ “ยังไม่ ได้ ตรวจสอบ” ยังไม่ ได้ จัดสรร,False,movement,13495505.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,4,(มหาชน) และบริษทั ย่อย (ต่อ) 31 มีนาคม 2569 สารองสาหรับ การจ่ ายโดย ใช้ ห้ ุนเป็ นเกณฑ์,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,5,กาไรจาก การลดสั ดส่ วน ของเงินลงทุน,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,6,องค์ ประกอบอื่นของส่ สารองรายการ ป้ องกันความเสี่ ยง,False,movement,-208185.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,7,วนของผู้ถือหุ้น สารอง การเปลีย่ นแปลง ในมูลค่ายุติธรรม,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,8,ส่ วนแบ่ งกาไร (ขาดทุน) เบ็ดเสร็จอื่น ในบริษทั ย่อย ที่ใช้ วธิ ีส่วนได้ เสี ย,False,movement,9876.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,9,รวมองค์ ประกอบ อื่นของส่ วนของ ผู้ถือหุ้น,False,movement,-198309.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,22,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,10,หน่ วย : พันบาท รวมส่ วนของ ผู้ถือหุ้น,True,movement,13297196.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,0,ทุนที่ออกและ ชาระแล้ ว,False,balance,2974210.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,1,ส่ วนเกิน มูลค่ าหุ้น,False,balance,22551567.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,2,บริษทั แอดวานซ์ กาไรสะสม ทุนสารองตาม กฎหมาย,False,balance,500000.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,3,อินโฟร์ เซอร์ วสิ จากัด งบการเปลีย่ นแปลงส่ วนของผู้ถือหุ้น งบการเงินเฉพาะกิจการ สาหรับงวดสามเดือนสิ้นสุ ดวันที่ “ยังไม่ ได้ ตรวจสอบ” ยังไม่ ได้ จัดสรร,False,balance,95178242.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,4,(มหาชน) และบริษทั ย่อย (ต่อ) 31 มีนาคม 2569 สารองสาหรับ การจ่ ายโดย ใช้ ห้ ุนเป็ นเกณฑ์,False,balance,50944.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,5,กาไรจาก การลดสั ดส่ วน ของเงินลงทุน,False,balance,161187.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,6,องค์ ประกอบอื่นของส่ สารองรายการ ป้ องกันความเสี่ ยง,False,balance,-208185.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,7,วนของผู้ถือหุ้น สารอง การเปลีย่ นแปลง ในมูลค่ายุติธรรม,False,balance,11938.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,8,ส่ วนแบ่ งกาไร (ขาดทุน) เบ็ดเสร็จอื่น ในบริษทั ย่อย ที่ใช้ วธิ ีส่วนได้ เสี ย,False,balance,-77525.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,9,รวมองค์ ประกอบ อื่นของส่ วนของ ผู้ถือหุ้น,False,balance,-61641.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,23,ยอดคงเหลือ ณ วันที่ 31 มีนาคม 2569,10,หน่ วย : พันบาท รวมส่ วนของ ผู้ถือหุ้น,True,balance,121142378.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,0,ทุนที่ออกและ ชาระแล้ ว,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,1,ส่ วนเกิน มูลค่ าหุ้น,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,2,บริษทั แอดวานซ์ กาไรสะสม ทุนสารองตาม กฎหมาย,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,3,อินโฟร์ เซอร์ วสิ จากัด งบการเปลีย่ นแปลงส่ วนของผู้ถือหุ้น งบการเงินเฉพาะกิจการ สาหรับงวดสามเดือนสิ้นสุ ดวันที่ “ยังไม่ ได้ ตรวจสอบ” ยังไม่ ได้ จัดสรร,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,4,(มหาชน) และบริษทั ย่อย (ต่อ) 31 มีนาคม 2569 สารองสาหรับ การจ่ ายโดย ใช้ ห้ ุนเป็ นเกณฑ์,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,5,กาไรจาก การลดสั ดส่ วน ของเงินลงทุน,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,6,องค์ ประกอบอื่นของส่ สารองรายการ ป้ องกันความเสี่ ยง,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,7,วนของผู้ถือหุ้น สารอง การเปลีย่ นแปลง ในมูลค่ายุติธรรม,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,8,ส่ วนแบ่ งกาไร (ขาดทุน) เบ็ดเสร็จอื่น ในบริษทั ย่อย ที่ใช้ วธิ ีส่วนได้ เสี ย,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,9,รวมองค์ ประกอบ อื่นของส่ วนของ ผู้ถือหุ้น,False,movement,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,9,thousand,sep,0,24,,10,หน่ วย : พันบาท รวมส่ วนของ ผู้ถือหุ้น,True,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,0,ทุนที่ออก และชำระแล้ว,False,balance,59798334.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,balance,741612325.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,balance,5686184.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,balance,-199021631.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,balance,608075212.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,13,ยอดยกมำ ณ วันที่ 1 มกรำคม 2568,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,balance,72517799.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,0,ทุนที่ออก และชำระแล้ว,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,15,เงินปันผลจ่าย,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,movement,-4800000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,0,ทุนที่ออก และชำระแล้ว,False,movement,800513.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,movement,4199519.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,movement,5000032.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,16,การเพิม่ ทุน,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,0,ทุนที่ออก และชำระแล้ว,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,18,การควบคุมในบริษทั ย่อย,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,movement,-62175035.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,0,ทุนที่ออก และชำระแล้ว,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,movement,-100044392.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,movement,-100044392.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,19,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,movement,823908.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,0,ทุนที่ออก และชำระแล้ว,False,balance,60598847.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,balance,745811844.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,balance,5686184.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,balance,-299066023.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,balance,513030852.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,0,21,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2568,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,balance,6366672.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,0,ทุนที่ออก และชำระแล้ว,False,balance,61688304.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,balance,749722387.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,balance,5686184.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,balance,-583900245.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,balance,233196630.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,24,ยอดยกมำ ณ วันที่ 1 มกรำคม 2569,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,balance,4768273.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,0,ทุนที่ออก และชำระแล้ว,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,movement,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,movement,-15450954.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,movement,-15450954.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,26,กาไร (ขาดทุน) เบ็ดเสร็จรวมสาหรับงวด,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,movement,-1702909.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,0,ทุนที่ออก และชำระแล้ว,False,balance,61688304.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,1,ส่วนของเจ้ำของของบริ ส่วนเกิ น มูลค่ำหุ้น,False,balance,749722387.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,2,ษทั กำไร (ขำดทุน) จัดสรรเพื่อสำรอง ตำมกฎหมำย,False,balance,5686184.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,3,ข้อมูลทำงกำรเงิ นรวม สะสม ขำดทุนสะสม,False,balance,-599351199.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,4,รวมส่วนของผูเ้ ป็ น เจ้ำของของบริ ษทั,False,balance,217745676.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,6,unknown,,1,28,ยอดคงเหลือ ณ วันที่ 31 มีนำคม 2569,5,(ยังไม่ได้ตรวจสอบ ส่วนได้เสียที่ ไม่มีอำนำจควบคุม,True,balance,3065364.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,0,อนหุ้น,False,balance,441454.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,1,ส่ วนเกินมูลค่า หุ้นสามัญ,False,balance,986742.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,2,กาไรสะสม จัดสรรแล้ว - สารองตามกฎหมาย,False,balance,44150.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,3,ส่ ยังไม่ได้จดั สรร,False,balance,1136815.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,4,วนของผูถ้ ือหุ้นของบริ ษทั กาไรขาดทุนเบ็ดเสร็ สารองสาหรับ การป้ องกัน ส่ ความเสี่ ยงใน กระแสเงินสด,False,balance,-11526.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,5,งบกำรเงินรวม ฯ องค์ประกอบอื่นของส่ จอื่น วนแบ่งกาไรขาดทุน เบ็ดเสร็ จอื่น จากบริ ษทั ร่ วม,False,balance,1321.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,6,วนของผูถ้ ือหุ้น ผลต่างจากการ เปลี่ยนแปลง สัดส่ วนการถือหุ้น ในบริ ษทั ย่อย,False,balance,5733.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,7,รวม องค์ประกอบอื่น ของส่ วนผูถ้ ือหุ ้น,False,balance,-4472.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,8,รวม ส่ วนของผูถ้ ือหุ ้น ของบริ ษทั ฯ,False,balance,2604689.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,9,(ยังไม่ได้ตรวจสอบ ส่ วนของผูม้ ีส่วนได้เสี ที่ไม่มีอานาจควบคุม ของบริ ษทั ย่อย,False,balance,19779.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,13,ยอดคงเหลือ ณ วันที่ 1 มกรำคม 2568,10,แต่สอบทานแล้ว) (หน่วย: พันบาท) ย รวม ส่ วนของผูถ้ ือหุ ้น,True,balance,2624468.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,14,กาไรสาหรับงวด,0,อนหุ้น,False,movement,
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,14,กาไรสาหรับงวด,1,ส่ วนเกินมูลค่า หุ้นสามัญ,False,movement,
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,14,กาไรสาหรับงวด,2,กาไรสะสม จัดสรรแล้ว - สารองตามกฎหมาย,False,movement,
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,14,กาไรสาหรับงวด,3,ส่ ยังไม่ได้จดั สรร,False,movement,60254.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,6,thousand,con,0,14,กาไรสาหรับงวด,4,วนของผูถ้ ือหุ้นของบริ ษทั กาไรขาดทุนเบ็ดเสร็ สารองสาหรับ การป้ องกัน ส่ ความเสี่ ยงใน กระแสเงินสด,False,movement,
