company,source,statement,unit,page,section,item_raw,item_used,concept,concept_eq,match_score,con_cur,con_prev,sep_cur,sep_prev
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,สิ นทรัพย์ไม่หมุนเวียนอื่น,สิ นทรัพย์ไม่หมุนเวียนอื่น,OTHER_NONCURRENT_ASSETS,OTHER_NONCURRENT_ASSETS,1.0,-2630.0,-27574.0,-2440.0,-18788.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,เจ้าหนี้ การค้าและเจ้าหนี้ หมุนเวียนอื่น,เจ้าหนี้ การค้าและเจ้าหนี้ หมุนเวียนอื่น,TRADE_PAYABLES,TRADE_PAYABLES,1.0,-679670.0,828219.0,-285102.0,-209581.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้ค่าบริ การรับล่วงหน้า,รายได้ค่าบริ การรับล่วงหน้า,,,0.8,-265110.0,430643.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้ค่าบริ การเช่าใช้อุปกรณ์โครงข่ายรับล่วงหน้า,รายได้ค่าบริ การเช่าใช้อุปกรณ์โครงข่ายรับล่วงหน้า,,,0.568,-197483.0,-197764.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินรับล่วงหน้าจากลูกค้า,เงินรับล่วงหน้าจากลูกค้า,,,0.714,-191455.0,-84113.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนี้ สินหมุนเวียนอื่น,หนี้ สินหมุนเวียนอื่น,OTHER_CURRENT_LIAB,OTHER_CURRENT_LIAB,1.0,-4656.0,-76586.0,16881.0,1174.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนี้ สินทางการเงินอื่น,หนี้ สินทางการเงินอื่น,,,0.8,-15360.0,-6447.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนี้ สินไม่หมุนเวียนอื่น,หนี้ สินไม่หมุนเวียนอื่น,OTHER_NONCURRENT_LIAB,OTHER_NONCURRENT_LIAB,1.0,-6350.0,-7587.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดาเนินงาน,เงินสดได้มาจาก (ใช้ไปใน) กิจกรรมดาเนินงาน,CF_OPERATING_BEFORE_ITEMS,CF_OPERATING_BEFORE_ITEMS,1.0,31286867.0,33574144.0,-265654.0,-477940.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายผลประโยชน์พนักงาน,จ่ายผลประโยชน์พนักงาน,,,0.689,-105750.0,-67854.0,-36976.0,-21179.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,,,0.737,-437347.0,-616132.0,-20919.0,-10627.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมดาเนินงาน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมดาเนินงาน,CF_OPERATING,CF_OPERATING,1.0,30743770.0,32890158.0,-323549.0,-509746.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,ดอกเบี้ยรับ,ดอกเบี้ยรับ,INTEREST_INCOME_CF,INTEREST_INCOME_CF,1.0,41119.0,56009.0,469625.0,548018.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,ซื้ อที่ดิน อาคาร อุปกรณ์และสิ นทรัพย์ไม่มีตวั ตนอื่นนอกจากค่าความนิยม,ซื้ อที่ดิน อาคาร อุปกรณ์และสิ นทรัพย์ไม่มีตวั ตนอื่นนอกจากค่าความนิยม,,,0.788,-5485436.0,-5808871.0,-20879.0,-789.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากการจาหน่ายอุปกรณ์,เงินสดรับจากการจาหน่ายอุปกรณ์,PROCEEDS_SALE_EQUIPMENT,PROCEEDS_SALE_EQUIPMENT,1.0,56380.0,33965.0,369.0,21.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,จ่ายชาระใบอนุญาตให้ใช้คลื่นความถี่โทรคมนาคม 9,จ่ายชาระใบอนุญาตให้ใช้คลื่นความถี่โทรคมนาคม 9,,,0.597,-4692550.0,-4692550.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินลงทุนระยะสั้นเพิ่มขึ้น,เงินลงทุนระยะสั้นเพิ่มขึ้น,,,0.767,-248.0,,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพื่อลงทุนในตราสารทุน 14,เงินสดจ่ายเพื่อลงทุนในตราสารทุน 14,,,0.708,-547686.0,,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินลงทุนในบริ ษทั ร่ วมเพิ่มขึ้นสุทธิ 6,เงินลงทุนในบริ ษทั ร่ วมเพิ่มขึ้นสุทธิ 6,,,0.8,-2563121.0,,-1755000.0,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินให้กยู้ มื ระยะสั้นแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้นสุทธิ 13,เงินให้กยู้ มื ระยะสั้นแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้นสุทธิ 13,,,0.873,,,-31291900.0,-97250.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินให้กยู้ มื ระยะยาวแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้นสุทธิ 13,เงินให้กยู้ มื ระยะยาวแก่กิจการที่เกี่ยวข้องกันเพิ่มขึ้นสุทธิ 13,,,0.873,-90000.0,-409250.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากการจาหน่ายเงินลงทุนในบริ ษทั ย่อย 5,เงินสดรับจากการจาหน่ายเงินลงทุนในบริ ษทั ย่อย 5,,,0.75,,,,400.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากการคืนทุนของบริ ษทั ร่ วม 6,เงินสดรับจากการคืนทุนของบริ ษทั ร่ วม 6,,,0.763,,243200.0,,243200.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินปั นผลรับ 6,กระแสเงินสดจากกิจกรรมลงทุน เงินปั นผลรับ 6,DIVIDEND_RECEIVED,DIVIDEND_RECEIVED,1.0,358067.0,8700.0,340667.0,352200.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมลงทุน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมลงทุน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมลงทุน,CF_INVESTING,CF_INVESTING,1.0,-12923475.0,-10568797.0,-32257118.0,1045800.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,จ่ายต้นทุนทางการเงิน,จ่ายต้นทุนทางการเงิน,INTEREST_PAID,INTEREST_PAID,1.0,-1010879.0,-1486863.0,-90193.0,-127105.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายชาระหนี้ สินตามสัญญาเช่า 8,เงินสดจ่ายชาระหนี้ สินตามสัญญาเช่า 8,,,0.714,-3581862.0,-4368105.0,-39576.0,-38427.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับจากหุ ้นกูร้ ะยะยาว 8,เงินสดรับจากหุ ้นกูร้ ะยะยาว 8,PROCEEDS_DEBENTURE,PROCEEDS_DEBENTURE,1.0,31384800.0,,31384800.0,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"เงินสดรับ (เงินสดจ่าย) จากเงินกูย้ มื ระยะสั้นจากกิจการที่เกี่ยวข้องกันสุทธิ 8, 13","เงินสดรับ (เงินสดจ่าย) จากเงินกูย้ มื ระยะสั้นจากกิจการที่เกี่ยวข้องกันสุทธิ 8, 13",,,0.738,,,-167000.0,1800000.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายชาระเงินกูย้ มื ระยะยาว 8,เงินสดจ่ายชาระเงินกูย้ มื ระยะยาว 8,,,0.692,-1875000.0,-4030000.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับ (เงินสดจ่ายเพื่อซื้ อ) บริ ษทั ย่อยจากส่วนได้เสี ยที่ไม่มีอานาจควบคุม,เงินสดรับ (เงินสดจ่ายเพื่อซื้ อ) บริ ษทั ย่อยจากส่วนได้เสี ยที่ไม่มีอานาจควบคุม,,,0.657,-44.0,400.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมจัดหาเงิน,กระแสเงินสดสุ ทธิได้ มาจาก (ใช้ ไปใน) กิจกรรมจัดหาเงิน,CF_FINANCING,CF_FINANCING,1.0,24917015.0,-9884568.0,31088031.0,1634468.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ในสกุลเงินตราต่างประเทศ,ผลกระทบจากการเปลี่ยนแปลงอัตราแลกเปลี่ยนของยอดคงเหลือ ในสกุลเงินตราต่างประเทศ,CASH_FX_EFFECT,CASH_FX_EFFECT,1.0,3085.0,-2079.0,,
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่ าเงินสดเพิม่ ขึน้ (ลดลง) สุ ทธิ,เงินสดและรายการเทียบเท่ าเงินสดเพิม่ ขึน้ (ลดลง) สุ ทธิ,CASH_NET_CHANGE,CASH_NET_CHANGE,1.0,42740395.0,12434714.0,-1492636.0,2170522.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 1 มกราคม,เงินสดและรายการเทียบเท่าเงินสด ณ วันที่ 1 มกราคม,CASH_BEGIN,CASH_BEGIN,1.0,25353770.0,22607069.0,1631552.0,3728525.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่ าเงินสด ณ วันที่ 31 มีนาคม,เงินสดและรายการเทียบเท่ าเงินสด ณ วันที่ 31 มีนาคม,CASH_END,CASH_END,1.0,68094165.0,35041783.0,138916.0,5899047.0
AIS,FINANCIAL_STATEMENTS_AIS.pdf,CF,thousand,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,คลื่นความถี่โทรคมนาคม และหนี้ สินตามสัญญาเช่า,คลื่นความถี่โทรคมนาคม และหนี้ สินตามสัญญาเช่า,,,0.571,141137680.0,156841220.0,191656.0,273717.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ขาดทุนก่อนภาษีเงินได้,ขาดทุนก่อนภาษีเงินได้,PROFIT_BEFORE_TAX,PROFIT_BEFORE_TAX,1.0,-17939431.0,-98797213.0,-12042528.0,-64247904.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค่าเสือ่ มราคาและค่าตัดจาหน่าย,ค่าเสือ่ มราคาและค่าตัดจาหน่าย,DEPRECIATION_AMORTISATION,DEPRECIATION_AMORTISATION,1.0,2025017.0,3886433.0,994740.0,980746.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,FINANCE_COST,FINANCE_COST,1.0,5994786.0,7712911.0,4825784.0,6636392.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ดอกเบีย้ รับ,ดอกเบีย้ รับ,INTEREST_INCOME_CF,INTEREST_INCOME_CF,1.0,-390351.0,-349275.0,-1738064.0,-1220235.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้เงินปั นผลจากบริษทั ย่อย,รายได้เงินปั นผลจากบริษทั ย่อย,,,0.857,,,,-7200000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,,,0.667,2984171.0,2883611.0,652805.0,761724.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ผลขาดทุนด้านเครดิตทีค่ าดว่าจะเกิดขึน้,ผลขาดทุนด้านเครดิตทีค่ าดว่าจะเกิดขึน้,ECL,ECL,1.0,1132501.0,,1132501.0,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ขาดทุนจากการด้อยค่าเงินลงทุนในบริษทั ร่วม,ขาดทุนจากการด้อยค่าเงินลงทุนในบริษทั ร่วม,IMPAIRMENT_ASSOCIATE,IMPAIRMENT_ASSOCIATE,0.945,,,,44003273.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ขาดทุนสุทธิจากการสูญเสียการควบคุมในบริษทั ย่อย,ขาดทุนสุทธิจากการสูญเสียการควบคุมในบริษทั ย่อย,LOSS_ON_DECONSOLIDATION,LOSS_ON_DECONSOLIDATION,1.0,,69360106.0,,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,กาไรจากอัตราแลกเปลีย่ นทีย่ งั ไม่เกิดขึน้ จริง,กาไรจากอัตราแลกเปลีย่ นทีย่ งั ไม่เกิดขึน้ จริง,,,0.703,-1039129.0,-645065.0,-550568.0,-619231.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ส่วนแบ่งขาดทุนในบริษทั ร่วมและการร่วมค้า - สุทธิ 13.1,ส่วนแบ่งขาดทุนในบริษทั ร่วมและการร่วมค้า,SHARE_OF_PROFIT_ASSOCIATE,SHARE_OF_PROFIT_ASSOCIATE,1.0,343840.0,2006229.0,,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ในสิ นทรัพย์และหนี้ สินดำเนิ นงำน,เงิ นสดใช้ไปในกำรดำเนิ นงำนก่อนกำรเปลี่ยนแปลง ในสิ นทรัพย์และหนี้ สินดำเนิ นงำน,PROFIT_BEFORE_WC_CHANGE,PROFIT_BEFORE_WC_CHANGE,0.92,-6888596.0,-13942263.0,-6725330.0,-20905235.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,TRADE_RECEIVABLES,TRADE_RECEIVABLES,1.0,-2597833.0,-32138721.0,-20122467.0,-20293926.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,ลูกหนี้ตามสัญญาให้บริการทีย่ งั ไม่ได้เรียกเก็บ,ลูกหนี้ตามสัญญาให้บริการทีย่ งั ไม่ได้เรียกเก็บ,,,0.889,-20614558.0,-4848226.0,1743009.0,1574804.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,คอมพิวเตอร์จ่ายล่วงหน้า,ค่าสิทธิจากการให้ใช้ใบอนุญาตการใช้โปรแกรม คอมพิวเตอร์จ่ายล่วงหน้า,PREPAID_LICENSE,PREPAID_LICENSE,1.0,-27954858.0,-82681520.0,-30300544.0,-88907152.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,OTHER_CURRENT_ASSETS,OTHER_CURRENT_ASSETS,1.0,-4148315.0,5243041.0,-505398.0,40847.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,OTHER_NONCURRENT_ASSETS,OTHER_NONCURRENT_ASSETS,1.0,4183611.0,-6656178.0,1132084.0,-2021166.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,TRADE_PAYABLES,TRADE_PAYABLES,1.0,-7301493.0,574938.0,6210406.0,11115425.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้รบั ล่วงหน้า,รายได้รบั ล่วงหน้า,DEFERRED_REVENUE,DEFERRED_REVENUE,1.0,65449662.0,123764465.0,43363196.0,107148464.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนี้สนิ หมุนเวียนอื่น,หนี้สนิ หมุนเวียนอื่น,OTHER_CURRENT_LIAB,OTHER_CURRENT_LIAB,1.0,10697655.0,23755858.0,9426650.0,23403018.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายภาระผูกพันผลประโยชน์พนักงาน,จ่ายภาระผูกพันผลประโยชน์พนักงาน,,,0.657,-207517.0,,,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงิ นสดได้มำจำกกำรดำเนิ นงำน,เงิ นสดได้มำจำกกำรดำเนิ นงำน,CF_OPERATING_BEFORE_ITEMS,CF_OPERATING_BEFORE_ITEMS,0.909,10617757.0,13071394.0,4221606.0,11155079.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินสดรับจากดอกเบีย้ รับ,เงินสดรับจากดอกเบีย้ รับ,INTEREST_RECEIVED,INTEREST_RECEIVED,1.0,28853.0,43422.0,,137872.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายภาษีเงินได้นติ บิ คุ คล,จ่ายภาษีเงินได้นติ บิ คุ คล,,,0.786,-5892819.0,-8845752.0,-2841316.0,-5443399.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงิ นสดสุทธิ ได้มำจำกกิ จกรรมดำเนิ นงำน,เงิ นสดสุทธิ ได้มำจำกกิ จกรรมดำเนิ นงำน,CF_OPERATING,CF_OPERATING,1.0,4753791.0,4269064.0,1380290.0,5849552.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,14,กระแสเงินสดจากกิจกรรมดำเนินงาน,หมายเหตุประกอบข้อมูลทางการเงินเป็ นส่วนหนึ่งของข้อมูลทางการเงินระหว่างกาลนี้,หมายเหตุประกอบข้อมูลทางการเงินเป็ นส่วนหนึ่งของข้อมูลทางการเงินระหว่างกาลนี้,,,0.495,,,,8.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับ (จ่าย) สุทธิสาหรับเงินฝากสถาบันการเงินทีใ่ ช้เป็ นหลักประกัน,เงินสดรับ (จ่าย) สุทธิสาหรับเงินฝากสถาบันการเงินทีใ่ ช้เป็ นหลักประกัน,,,0.689,9250000.0,-1721000.0,9250000.0,-1716000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินปั นผลรับจากบริษทั ย่อย,เงินปั นผลรับจากบริษทั ย่อย,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,,,,7200000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ่ ลงทุนในบริษทั ร่วม,เงินสดจ่ายเพือ่ ลงทุนในบริษทั ร่วม,,,0.824,,-1356600.0,,-1356600.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากเงินให้กยู้ มื ระยะสัน้ แก่กจิ การทีเ่ กีย่ วข้องกัน,เงินสดรับจากเงินให้กยู้ มื ระยะสัน้ แก่กจิ การทีเ่ กีย่ วข้องกัน,,,0.857,,,,1302691.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ่ เงินให้กยู้ มื ระยะสัน้ แก่กจิ การทีเ่ กีย่ วข้องกัน 16,เงินสดจ่ายเพือ่ เงินให้กยู้ มื ระยะสัน้ แก่กจิ การทีเ่ กีย่ วข้องกัน 16,,,0.857,,-3600000.0,-2600000.0,-11400000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ่ ซือ้ อุปกรณ์,เงินสดจ่ายเพือ่ ซือ้ อุปกรณ์,,,0.754,,-406452.0,,-22421.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ่ ซือ้ สินทรัพย์ไม่มตี วั ตน,เงินสดจ่ายเพือ่ ซือ้ สินทรัพย์ไม่มตี วั ตน,,,0.706,-467556.0,-7282029.0,,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เป็ นบริษทั ร่วม,เป็ นบริษทั ร่วม,,,0.8,,-30741602.0,,
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมลงทุน,เงิ นสดสุทธิ ได้มำจำก (ใช้ไปใน) กิ จกรรมลงทุน,เงิ นสดสุทธิ ได้มำจำก (ใช้ไปใน) กิ จกรรมลงทุน,CF_INVESTING,CF_INVESTING,1.0,8782444.0,-45107683.0,6650000.0,-5992330.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับ (จ่าย) สุทธิสาหรับเงินกูย้ มื ระยะสัน้ จากสถาบันการเงิน,เงินสดรับ (จ่าย) สุทธิสาหรับเงินกูย้ มื ระยะสัน้ จากสถาบันการเงิน,,,0.717,-19577344.0,12020000.0,-19577344.0,12000000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายคืนเงินกูย้ มื ระยะยาวจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกูย้ มื ระยะยาวจากสถาบันการเงิน,,,0.826,-694028.0,-625591.0,-694028.0,-625591.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับจากเงินกูย้ มื ระยะสัน้ จากบริษทั ทีเ่ กีย่ วข้องกัน 16,เงินสดรับจากเงินกูย้ มื ระยะสัน้ จากบริษทั ทีเ่ กีย่ วข้องกัน 16,,,0.857,43700000.0,,43700000.0,3500000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายเพือ่ ชาระเงินกูย้ มื ระยะสัน้ จากบริษทั ทีเ่ กีย่ วข้องกัน 16,เงินสดจ่ายเพือ่ ชาระเงินกูย้ มื ระยะสัน้ จากบริษทั ทีเ่ กีย่ วข้องกัน 16,,,0.828,-43976683.0,-15799904.0,-31976683.0,-19299904.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับจากการออกหุน้ กูแ้ ปลงสภาพ,เงินสดรับจากการออกหุน้ กูแ้ ปลงสภาพ,PROCEEDS_CONVERTIBLE_DEBENTURE,PROCEEDS_CONVERTIBLE_DEBENTURE,1.0,,10000000.0,,10000000.0
IIG,FINANCIAL_STATEMENTS_IIG.pdf,CF,unknown,15,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายค่าธรรมเนียมในการออกหุน้ กูแ้ ปลงสภาพ,เงินสดจ่ายค่าธรรมเนียมในการออกหุน้ กูแ้ ปลงสภาพ,,,0.745,,-1000000.0,,-1000000.0
